taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:312096	NCBI:txid119694	To GenBank (743 nucleotides; 108 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312097	NCBI:txid490328	To GenBank (18 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312101	NCBI:txid264216	To GenBank (33 nucleotides; 22 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312102	NCBI:txid396794	To GenBank (64 nucleotides; 41 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312105	NCBI:txid181466	To GenBank (53 nucleotides; 61 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312109	NCBI:txid1003771	To GenBank (24 nucleotides; 17 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312116	NCBI:txid2579979	To GenBank (4 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312117	NCBI:txid2116108	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312121	NCBI:txid274805	To GenBank (27 nucleotides; 44 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312125	NCBI:txid529102	To GenBank (121 nucleotides; 127 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312127	NCBI:txid1003791	To GenBank (10 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312135	NCBI:txid2842177	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:312142	NCBI:txid1522441	To GenBank (8 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312143	NCBI:txid1003680	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312149	NCBI:txid2013017	To GenBank (8 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312150	NCBI:txid1923884	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312151	NCBI:txid274718	To GenBank (17 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312152	NCBI:txid1502869	To GenBank (29 nucleotides; 27 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312153	NCBI:txid1604563	To GenBank (20 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312154	NCBI:txid2057078	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312156	NCBI:txid1231923	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312158	NCBI:txid1478008	To GenBank (33 nucleotides; 44 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312160	NCBI:txid151718	To GenBank (120 nucleotides; 103 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312161	NCBI:txid2589342	To GenBank (9 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312177	NCBI:txid150322	To GenBank (40 nucleotides; 56 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312196	NCBI:txid1365554	To GenBank (5 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312197	NCBI:txid2768272	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312203	NCBI:txid390324	To GenBank (14 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312270	NCBI:txid2057063	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312276	NCBI:txid1502963	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312277	NCBI:txid661035	To GenBank (16 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312280	NCBI:txid195319	To GenBank (21 nucleotides; 22 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312285	NCBI:txid101187	To GenBank (384 nucleotides; 178 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312290	NCBI:txid990972	To GenBank (7 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312304	NCBI:txid109682	To GenBank (23 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312311	NCBI:txid241287	To GenBank (16 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312312	NCBI:txid1417753	To GenBank (17 nucleotides; 15 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312318	NCBI:txid443776	To GenBank (6 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312329	NCBI:txid458609	To GenBank (7 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312334	NCBI:txid2305721	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312350	NCBI:txid646049	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312351	NCBI:txid646011	To GenBank (24 nucleotides; 44 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312357	NCBI:txid161910	To GenBank (24 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312359	NCBI:txid229129	To GenBank (20 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312362	NCBI:txid36217	To GenBank (93 nucleotides; 19 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312364	NCBI:txid2609500	To GenBank (7 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312366	NCBI:txid1156134	To GenBank (10 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312372	NCBI:txid98380	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312376	NCBI:txid1806873	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312379	NCBI:txid2696622	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312390	NCBI:txid248065	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312392	NCBI:txid242816	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312394	NCBI:txid98382	To GenBank (7 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312402	NCBI:txid241266	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312414	NCBI:txid3053156	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312432	NCBI:txid1696908	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312435	NCBI:txid941983	To GenBank (58 nucleotides; 51 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312437	NCBI:txid490875	To GenBank (29 nucleotides; 46 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312441	NCBI:txid123223	To GenBank (15 nucleotides; 37 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312442	NCBI:txid938391	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312444	NCBI:txid1003708	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312446	NCBI:txid545689	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312453	NCBI:txid938383	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312455	NCBI:txid1867114	To GenBank (8 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312457	NCBI:txid489441	To GenBank (34 nucleotides; 55 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312458	NCBI:txid938381	To GenBank (9 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312461	NCBI:txid546515	To GenBank (11 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312468	NCBI:txid129044	To GenBank (25 nucleotides; 19 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312473	NCBI:txid1003707	To GenBank (13 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312475	NCBI:txid307590	To GenBank (35 nucleotides; 51 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312476	NCBI:txid1156097	To GenBank (4 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312481	NCBI:txid938393	To GenBank (3074 nucleotides; 28 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312482	NCBI:txid293914	To GenBank (50 nucleotides; 81 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312485	NCBI:txid1892726	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312486	NCBI:txid933979	To GenBank (14 nucleotides; 38 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312492	NCBI:txid586783	To GenBank (10 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312495	NCBI:txid241268	To GenBank (39 nucleotides; 31 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312496	NCBI:txid398265	To GenBank (24 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312497	NCBI:txid349650	To GenBank (5 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312502	NCBI:txid2768254	To GenBank (3 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312503	NCBI:txid1630944	To GenBank (9 nucleotides; 28 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312504	NCBI:txid1146980	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312507	NCBI:txid428426	To GenBank (13 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312508	NCBI:txid586855	To GenBank (25 nucleotides; 34 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312510	NCBI:txid661170	To GenBank (11 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312511	NCBI:txid428434	To GenBank (8 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312513	NCBI:txid3056944	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312514	NCBI:txid1156101	To GenBank (18 nucleotides; 16 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312522	NCBI:txid990217	To GenBank (19 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312525	NCBI:txid990223	To GenBank (30 nucleotides; 28 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312528	NCBI:txid205127	To GenBank (351 nucleotides; 360 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312529	NCBI:txid1642132	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312531	NCBI:txid1365531	To GenBank (34 nucleotides; 33 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312539	NCBI:txid3082111	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312540	NCBI:txid3053078	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312541	NCBI:txid2608407	To GenBank (8 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312542	NCBI:txid1003993	To GenBank (59 nucleotides; 58 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312546	NCBI:txid1366218	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312547	NCBI:txid2057064	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312550	NCBI:txid2710633	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312551	NCBI:txid242818	To GenBank (40 nucleotides; 36 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312553	NCBI:txid1182153	To GenBank (12 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312554	NCBI:txid1003680	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312560	NCBI:txid132107	To GenBank (110 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312561	NCBI:txid1874220	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312568	NCBI:txid2578294	To GenBank (4 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312569	NCBI:txid652442	To GenBank (71 nucleotides; 69 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312570	NCBI:txid390343	To GenBank (31 nucleotides; 25 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312571	NCBI:txid1111165	To GenBank (157 nucleotides; 163 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312577	NCBI:txid544410	To GenBank (26 nucleotides; 17 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312579	NCBI:txid544411	To GenBank (13 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312582	NCBI:txid188112	To GenBank (116 nucleotides; 134 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312583	NCBI:txid1236060	To GenBank (259 nucleotides; 203 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312600	NCBI:txid59661	To GenBank (105 nucleotides; 103 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312603	NCBI:txid242801	To GenBank (13 nucleotides; 32 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312619	NCBI:txid188108	To GenBank (18 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312636	NCBI:txid90413	To GenBank (24 nucleotides; 17 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312640	NCBI:txid1236080	To GenBank (3 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312645	NCBI:txid466111	To GenBank (25 nucleotides; 28 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312646	NCBI:txid1003730	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312648	NCBI:txid586786	To GenBank (19 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312650	NCBI:txid2923461	To GenBank (14 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312651	NCBI:txid1474818	To GenBank (44 nucleotides; 55 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312652	NCBI:txid109736	To GenBank (174 nucleotides; 174 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312653	NCBI:txid1489734	To GenBank (42 nucleotides; 54 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312654	NCBI:txid638234	To GenBank (25 nucleotides; 17 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312657	NCBI:txid721936	To GenBank (104 nucleotides; 114 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312658	NCBI:txid1017371	To GenBank (5 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312662	NCBI:txid1508080	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:312670	NCBI:txid1043192	To GenBank (6 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312671	NCBI:txid334884	To GenBank (12 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312672	NCBI:txid334886	To GenBank (14 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312673	NCBI:txid334889	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312675	NCBI:txid229077	To GenBank (27 nucleotides; 25 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312678	NCBI:txid586798	To GenBank (23 nucleotides; 29 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312679	NCBI:txid425387	To GenBank (113 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312682	NCBI:txid197888	To GenBank (267 nucleotides; 163 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312683	NCBI:txid486151	To GenBank (77 nucleotides; 35 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312684	NCBI:txid80951	To GenBank (140 nucleotides; 144 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312685	NCBI:txid646017	To GenBank (58 nucleotides; 41 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312686	NCBI:txid231458	To GenBank (29 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312687	NCBI:txid646018	To GenBank (74 nucleotides; 59 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312689	NCBI:txid1003756	To GenBank (9 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312690	NCBI:txid376884	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312693	NCBI:txid278766	To GenBank (387 nucleotides; 59 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312694	NCBI:txid1109163	To GenBank (6 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312695	NCBI:txid1431476	To GenBank (7 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312696	NCBI:txid316356	To GenBank (88 nucleotides; 82 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312699	NCBI:txid150292	To GenBank (42 nucleotides; 31 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312703	NCBI:txid270580	To GenBank (9 nucleotides; 31 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312704	NCBI:txid1431507	To GenBank (9 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312712	NCBI:txid239039	To GenBank (55 nucleotides; 38 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312713	NCBI:txid239032	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312714	NCBI:txid1182148	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312718	NCBI:txid239040	To GenBank (14 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312719	NCBI:txid347729	To GenBank (17 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312720	NCBI:txid241348	To GenBank (96 nucleotides; 105 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312721	NCBI:txid241282	To GenBank (36 nucleotides; 32 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312723	NCBI:txid317488	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312725	NCBI:txid2023865	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312726	NCBI:txid998002	To GenBank (43 nucleotides; 34 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312733	NCBI:txid239042	To GenBank (20 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312736	NCBI:txid241316	To GenBank (16 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312741	NCBI:txid239043	To GenBank (27 nucleotides; 34 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312746	NCBI:txid317481	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312747	NCBI:txid241281	To GenBank (81 nucleotides; 91 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312749	NCBI:txid159712	To GenBank (84 nucleotides; 59 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312750	NCBI:txid239044	To GenBank (27 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312751	NCBI:txid241318	To GenBank (11 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312755	NCBI:txid241292	To GenBank (38 nucleotides; 53 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312756	NCBI:txid317478	To GenBank (8 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312761	NCBI:txid242813	To GenBank (24 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312762	NCBI:txid239046	To GenBank (58 nucleotides; 57 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312770	NCBI:txid241325	To GenBank (8 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312771	NCBI:txid239048	To GenBank (19 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312772	NCBI:txid239049	To GenBank (55 nucleotides; 56 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312773	NCBI:txid51789	To GenBank (60 nucleotides; 57 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312774	NCBI:txid241294	To GenBank (142 nucleotides; 58 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312777	NCBI:txid2829088	To GenBank (45 nucleotides; 30 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312778	NCBI:txid215378	To GenBank (53 nucleotides; 68 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312779	NCBI:txid241319	To GenBank (45 nucleotides; 36 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312781	NCBI:txid241296	To GenBank (15 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312784	NCBI:txid317497	To GenBank (33 nucleotides; 26 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312785	NCBI:txid239033	To GenBank (18 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312787	NCBI:txid239034	To GenBank (22 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312790	NCBI:txid317493	To GenBank (344 nucleotides; 74 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312791	NCBI:txid241301	To GenBank (12 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312796	NCBI:txid317477	To GenBank (23 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312797	NCBI:txid317496	To GenBank (16 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312799	NCBI:txid356780	To GenBank (62 nucleotides; 73 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312802	NCBI:txid241284	To GenBank (20 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:312804	NCBI:txid317485	To GenBank (22 nucleotides; 17 proteins)		ncbi	
